"employee_id","Experience_Category","claim_id","paid_cost$","loss_location_at","loss_location_on","city_of_incident","apta_desc","asset_vehicle_year","asset_manufacturer","loss_date","lat","long","formatted_address","years","cost_range","bus_age"
261056,">60 Months",181096,4625.98,"KEEFER PLACE","618 ABBOT STREET","Vancouver","Collisions with Other Vehicles",2008,"GMCCL",2012-05-14,49.2794947,-123.1073961,"618 Abbott St, Vancouver, BC V6B 6N7, Canada",2012,"Level3 ($1.000-$10.000)",4
389950,">60 Months",234695,616.22,"Hwy 99","32 Ave Diversion","Surrey","Collisions with Other Vehicles",2017,"GM",2018-02-09,49.0602148,-122.8118489,"BC-99A & 32 Ave, Surrey, BC V4P 1B8, Canada",2018,"Level2 ($200-$1.000)",1
389934,">60 Months",204266,3000,"Gilley Ave","Kingsway","Burnaby","Collisions with Objects",2009,"NOV",2015-02-17,49.2199245,-122.9720076,"Gilley Ave & Kingsway, Burnaby, BC V5E 1C9, Canada",2015,"Level3 ($1.000-$10.000)",6
389936,">60 Months",168603,0,"228 ST","DEWDNEY  RD","Maple Ridge","Collisions with Objects",NA,NA,2011-03-17,49.2197687,-122.5906858,"11965 228 St, Maple Ridge, BC V2X 6M1, Canada",2011,"Level1 (<$200)",NA
389936,">60 Months",214853,0,NA,"Metrotown Stn-Bay #4","Burnaby","Collisions with Objects",2009,"NOV",2016-03-27,49.225794,-123.002518,"Metrotown Station @ Bay 4, Burnaby, BC V5H 4J5, Canada",2016,"Level1 (<$200)",7
389936,">60 Months",222013,337.24,"Royal Oak Ave","Kingsway","Burnaby","Collisions with Objects",2009,"NOV",2016-12-05,49.2249948,-122.9889095,"Royal Oak Ave & Kingsway, Burnaby, BC V5H 2G1, Canada",2016,"Level2 ($200-$1.000)",7
389936,">60 Months",222226,0,"Gilley Ave","Kingsway","Burnaby","Collisions with Other Vehicles",2009,"NOV",2016-12-12,49.2199245,-122.9720076,"Gilley Ave & Kingsway, Burnaby, BC V5E 1C9, Canada",2016,"Level1 (<$200)",7
389936,">60 Months",226764,368.12,"Trapp Rd","Marine Dr","New Westminster","Collisions with Other Vehicles",2009,"NOV",2017-05-01,49.1981172,-122.9531483,"Marine Dr & Trapp Rd, New Westminster, BC V3M 6R8, Canada",2017,"Level2 ($200-$1.000)",8
389936,">60 Months",229827,0,NA,"Boundary Rd","Richmond","Collisions with Objects",2009,"NOV",2017-08-25,49.1818567,-122.9573359,"Boundary Rd, Richmond, BC, Canada",2017,"Level1 (<$200)",8
389936,">60 Months",251085,0,NA,"Lougheed Stn","Burnaby","Collisions with Objects",2009,"NOV",2019-09-02,49.2485741,-122.8968732,"Lougheed Station Bay 1, Burnaby, BC V3J, Canada",2019,"Level1 (<$200)",10
389937,">60 Months",174450,0,"10","GRANVILLE","Vancouver","Collisions with Other Vehicles",NA,NA,2011-09-19,49.2818828,-123.1185782,"10-736 Granville St, Vancouver, BC V6Z 1G3, Canada",2011,"Level1 (<$200)",NA
389937,">60 Months",190141,741.88,"Renfrew St","E Hastings St","Vancouver","Collisions with Other Vehicles",2006,"WF",2013-06-20,49.2810796,-123.0441015,"Renfrew St & E Hastings St, Vancouver, BC V5K 5C5, Canada",2013,"Level2 ($200-$1.000)",7
389939,">60 Months",168015,1303.75,"SEAWARD GATE","STEVESTON HWY","Richmond","Collisions with Objects",NA,NA,2011-02-09,49.133362,-123.099601,"Steveston Hwy & Seaward Gate, Richmond, BC V7A 5J5, Canada",2011,"Level3 ($1.000-$10.000)",NA
389939,">60 Months",183524,329.66,"IMPERIAL","WILLINDON","Burnaby","Collisions with Other Vehicles",1998,"WF",2012-08-01,49.2219546,-123.0108551,"Imperial St & Willingdon Ave, Burnaby, BC V5H 2V8, Canada",2012,"Level2 ($200-$1.000)",14
389939,">60 Months",196700,570.49,"Mandy Ave","Imperial St","Burnaby","Collisions with Other Vehicles",2012,"WF",2014-03-31,49.2219516,-123.018049,"Imperial St & Mandy Ave, Burnaby, BC V5J 1A3, Canada",2014,"Level2 ($200-$1.000)",2
389939,">60 Months",224509,0,"Granville Ave","Garden City Rd","Richmond","Collisions with Other Vehicles",NA,"WF",2017-02-27,49.1629969,-123.1260095,"Granville Ave & Garden City Rd, Richmond, BC V6Y 3A3, Canada",2017,"Level1 (<$200)",NA
389939,">60 Months",230009,0,"Dunsmuir St","Burrard St","Vancouver","Collisions with Other Vehicles",2000,"WF",2017-08-28,49.2855457,-123.1193954,"Burrard St & Dunsmuir St, Vancouver, BC V6C, Canada",2017,"Level1 (<$200)",17
389940,">60 Months",218164,382.25,"Fir St","W 4 Ave","Vancouver","Collisions with Objects",2006,"WF",2016-07-25,49.268011,-123.1408787,"Fir St & W 4th Ave, Vancouver, BC V6J 1L8, Canada",2016,"Level2 ($200-$1.000)",10
389940,">60 Months",237847,0,"56 Ave","203 St","Langley","Collisions with Other Vehicles",1996,"WF",2018-06-01,49.1041223,-122.6602098,"203 St & 56 Ave, Langley City, BC V3A 4B3, Canada",2018,"Level1 (<$200)",22
389941,">60 Months",218083,382.26,"203 St","56 Ave","Langley","Collisions with Objects",2006,"WF",2016-07-20,49.1041223,-122.6602098,"203 St & 56 Ave, Langley City, BC V3A 4B3, Canada",2016,"Level2 ($200-$1.000)",10
389942,">60 Months",167730,2400.99,"NORTH END OF UNDERPASS","SHAUGHNESSY","Port Coquitlam","Collisions with Objects",NA,NA,2011-04-02,49.257893,-122.7826719,"Shaughnessy St, Port Coquitlam, BC, Canada",2011,"Level3 ($1.000-$10.000)",NA
389942,">60 Months",188252,1028.7,"Sherbrooke St","E Columbia St","New Westminster","Collisions with Other Vehicles (at G/C)",2006,"GMCCL",2013-04-02,49.2279116,-122.892806,"Sherbrooke St & E Columbia St, New Westminster, BC V3L 3X1, Canada",2013,"Level3 ($1.000-$10.000)",7
389943,">60 Months",236909,0,"E Broadway","Commercial Dr","Vancouver","Collisions with Other Vehicles",2007,"WF",2018-05-07,49.2623855,-123.0697676,"Commercial Dr & E Broadway, Vancouver, BC V5N 1W2, Canada",2018,"Level1 (<$200)",11
389944,">60 Months",188033,1454.48,"Laurel St","Boundary Rd","Burnaby","Collisions with Other Vehicles",2009,"NOV",2013-03-19,49.254207,-123.0238384,"Laurel St & Boundary Rd, Vancouver, BC V5M 4B9, Canada",2013,"Level3 ($1.000-$10.000)",4
389944,">60 Months",251097,0,"Joyce St","Vanness Ave","Vancouver","Collisions with Other Vehicles",2007,"NOV",2019-08-31,49.238222,-123.0318373,"Joyce St & Vanness Ave, Vancouver, BC V5R 4H1, Canada",2019,"Level1 (<$200)",12
389945,">60 Months",215440,108.17,"Park Royal South","Marine Dr","West Vancouver","Collisions with Other Vehicles",2008,"NOV",2016-04-15,49.3269555,-123.1378993,"Park Royal S & Marine Dr, West Vancouver, BC V7T 2W4, Canada",2016,"Level1 (<$200)",8
389945,">60 Months",219899,432.41,NA,"149 East 3rd St","North Vancouver","Collisions with Other Vehicles",2007,"NOV",2016-09-22,49.3126978,-123.0757589,"149 E 3rd St, North Vancouver, BC V7L 1E5, Canada",2016,"Level2 ($200-$1.000)",9
389945,">60 Months",226500,1144.83,"Fir St","W Broadway","Vancouver","Collisions with Objects",2007,"NOV",2017-05-05,49.263688,-123.1410694,"W Broadway & Fir St, Vancouver, BC V6J 1W9, Canada",2017,"Level3 ($1.000-$10.000)",10
389945,">60 Months",230956,0,"Burrard St","W Georgia St","Vancouver","Collisions with Other Vehicles",2007,"NOV",2017-09-29,49.284448,-123.1211287,"Burrard St & W Georgia St, Vancouver, BC V6E 3N9, Canada",2017,"Level1 (<$200)",10
389945,">60 Months",234487,1044.75,"Howe St","W Georgia St","Vancouver","Collisions with Other Vehicles",2008,"NOV",2018-02-08,49.2831582,-123.1191438,"W Georgia St & Howe St, Vancouver, BC V6Z 2H7, Canada",2018,"Level3 ($1.000-$10.000)",10
393089,">60 Months",190060,10646.14,"96 Ave","152 St","Surrey","Collisions with Other Vehicles",2006,"WF",2013-06-12,49.1768821,-122.8011784,"96 Ave & 152 St, Surrey, BC V3R 9Z3, Canada",2013,"Level4 (>$10.000)",7
393089,">60 Months",250485,2084.83,"90 Ave","116 St","Delta","Collisions with Other Vehicles",2018,"WF",2019-08-05,49.1668952,-122.9018816,"116 St & 90 Ave, Delta, BC V4C 3H5, Canada",2019,"Level3 ($1.000-$10.000)",1
393089,">60 Months",252666,0,NA,"203A St","Langley","Collisions with Other Vehicles",2018,"WF",2019-10-15,49.107081,-122.658534,"5759 203A St, Langley Twp, BC V3A 1W7, Canada",2019,"Level1 (<$200)",1
241083,">60 Months",184634,0,"SOUTH SURREY PARK & RIDE","KING GEORGE HWY","Surrey","Collisions with Other Vehicles",1999,"WF",2012-10-19,49.0721037,-122.8218102,"King George Blvd, Surrey, BC V3T 5H9, Canada",2012,"Level1 (<$200)",13
389918,">60 Months",168069,0,"FRASER","SE MARINE","Vancouver","Collisions with Other Vehicles",NA,NA,2011-03-30,49.2109551,-123.0911787,"SE Marine Dr & Fraser St, Vancouver, BC V5X 2T4, Canada",2011,"Level1 (<$200)",NA
389919,">60 Months",187657,0,"CAMBIE ST","HASTINGS ST","Vancouver","Collisions with Other Vehicles",2008,"WF",2013-03-02,49.2825406,-123.1095738,"Cambie St & W Hastings St, Vancouver, BC V6B 2N4, Canada",2013,"Level1 (<$200)",5
389919,">60 Months",203587,0,"W 10th Ave","Alma St","Vancouver","Collisions with People",2006,"WF",2015-01-22,49.2634805,-123.1858885,"W 10th Ave & Alma St, Vancouver, BC V6R 2G3, Canada",2015,"Level1 (<$200)",9
389919,">60 Months",210089,0,"Broadway","Gaglardi Way","Burnaby","Collisions with Other Vehicles",2009,"WF",2015-10-01,49.259996,-122.9089315,"Gaglardi Way & Broadway, Burnaby, BC V5A, Canada",2015,"Level1 (<$200)",6
389920,">60 Months",228878,185.55,"Commercial Dr","Grandview Hwy","Vancouver","Collisions with Other Vehicles",2006,"WF",2017-07-24,49.263731,-123.069751,"Commercial Dr & N Grandview Hwy, Vancouver, BC V5N 4B7, Canada",2017,"Level1 (<$200)",11
389924,">60 Months",191116,0,"NW Marine Dr Bus Loop","NW Marine Dr","Vancouver","Collisions with Other Vehicles",2007,"NOV",2013-07-29,49.2761384,-123.2157306,"NW Marine Dr & NW Marine Drive Bus Loop, Vancouver, BC V6T, Canada",2013,"Level1 (<$200)",6
389924,">60 Months",212018,3000,"E 42nd Ave","Knight St","Vancouver","Collisions with Objects",2009,"NOV",2015-12-10,49.2317802,-123.0537461,"E 42nd Ave, Vancouver, BC, Canada",2015,"Level3 ($1.000-$10.000)",6
389924,">60 Months",223469,374.87,"Greenstone Crt","Panorama Dr","Coquitlam","Collisions with Objects",NA,"WF",2017-01-24,49.2987486,-122.8186567,"Panorama Dr & Greenstone Ct, Coquitlam, BC V3E 2W2, Canada",2017,"Level2 ($200-$1.000)",NA
389924,">60 Months",252605,0,"Fraser St","W Broadway St","Vancouver","Collisions with Other Vehicles",2009,"WF",2019-10-17,49.2643196,-123.168446,"Southbound Macdonald St @ W Broadway, 2803 W Broadway, Vancouver, BC V6K 2G6, Canada",2019,"Level1 (<$200)",10
389925,">60 Months",204683,0,"Cambie St","W 41st Ave","Vancouver","Collisions with Other Vehicles",2009,"NOV",2015-03-09,49.2336097,-123.1160487,"Cambie St & W 41st Ave, Vancouver, BC V5Z, Canada",2015,"Level1 (<$200)",6
389926,">60 Months",199155,488.42,NA,"SFU TUNNELS","Vancouver","Collisions with Objects",2009,"WF",2014-07-14,49.3042584,-123.1442522,"Stanley Park, Vancouver, BC V6G 1Z4, Canada",2014,"Level2 ($200-$1.000)",5
389927,">60 Months",125389,0,"GAGE RD","BRIDGEPORT","Richmond","Collisions with Other Vehicles",NA,NA,2011-08-12,49.1920662,-123.1202394,"Gage Rd & Bridgeport Rd, Richmond, BC V6X 3L9, Canada",2011,"Level1 (<$200)",NA
389927,">60 Months",213025,1046.22,"Westminster Hwy","Hwy 99","Richmond","Collisions with Other Vehicles",2000,"WF",2016-01-13,49.13283,-123.08712,"Southbound Hwy 99 Offramp @ Steveston Hwy, Richmond, BC V6W, Canada",2016,"Level3 ($1.000-$10.000)",16
389928,">60 Months",179570,1760.89,"SW Marine Dr","W 16th Ave","Vancouver","Collisions with Objects",2009,"NOV",2012-03-15,49.2519562,-123.2465316,"SW Marine Dr & W 16th Ave, University Endowment Lands, BC V6S, Canada",2012,"Level3 ($1.000-$10.000)",3
389928,">60 Months",207652,346.93,"W 32nd Ave","Granville St","Vancouver","Collisions with Objects",2008,"WF",2015-07-06,49.2436718,-123.1392696,"Granville St & W 32nd Ave, Vancouver, BC V6J 3A5, Canada",2015,"Level2 ($200-$1.000)",7
389928,">60 Months",249088,0,"Austin Rd","Lougheed Hwy","Burnaby","Collisions with Other Vehicles",2009,"NOV",2019-06-24,49.2486356,-122.8975664,"Austin Rd & Lougheed Hwy, Burnaby, BC V3N, Canada",2019,"Level1 (<$200)",10
389929,">60 Months",226748,0,"82 Ave","128 St","Surrey","Collisions with Other Vehicles",2006,"WF",2017-05-08,49.1503182,-122.8679969,"82 Ave & 128 St, Surrey, BC V3W, Canada",2017,"Level1 (<$200)",11
334138,">60 Months",182584,328.63,"WEST GEORGIA STREET","BURRARD STREET","Vancouver","Collisions with Other Vehicles",2009,"NOV",2012-07-21,49.284448,-123.1211287,"Burrard St & W Georgia St, Vancouver, BC V6E 3N9, Canada",2012,"Level2 ($200-$1.000)",3
334138,">60 Months",212301,1132.38,"Maple St","W Broadway","Vancouver","Collisions with Objects",2006,"WF",2015-12-17,49.2637442,-123.150531,"W Broadway & Maple St, Vancouver, BC V6J 1Z2, Canada",2015,"Level3 ($1.000-$10.000)",9
340194,">60 Months",174198,0,NA,"JOYCE STATION","Vancouver","Collisions with Other Vehicles",NA,NA,2011-09-25,49.2383732,-123.0317578,"Joyce–Collingwood Station, Vancouver, BC V5R, Canada",2011,"Level1 (<$200)",NA
340194,">60 Months",210982,0,"Nanton Ave","Granville St","Vancouver","Collisions with Objects",2008,"WF",2015-11-02,49.2474197,-123.1391558,"Granville St & Nanton Ave, Vancouver, BC V6H 2E1, Canada",2015,"Level1 (<$200)",7
340194,">60 Months",213431,0,"E 1st Ave","Commercial Dr","Vancouver","Collisions with Other Vehicles",2008,"WF",2016-02-02,49.2696553,-123.0696629,"Commercial Dr & E 1st Ave, Vancouver, BC V5L 3Y4, Canada",2016,"Level1 (<$200)",8
367225,">60 Months",205079,0,"Columbia St","Keefer St","Vancouver","Collisions with Other Vehicles",NA,"ELDRD",2015-03-24,49.2792596,-123.1022049,"Columbia St & Keefer St, Vancouver, BC V6A, Canada",2015,"Level1 (<$200)",NA
389900,">60 Months",220544,0,"Melville","Thurlow","Vancouver","Collisions with Other Vehicles",2009,"NOV",2016-10-18,49.2864643,-123.1220411,"Melville St & Thurlow St, Vancouver, BC V6E 0A1, Canada",2016,"Level1 (<$200)",7
389900,">60 Months",235282,1533.6,"Maple St","Cornwall Ave","Vancouver","Collisions with Other Vehicles",2009,"NOV",2018-03-05,49.2725129,-123.1501952,"Maple St & Cornwall Ave, Vancouver, BC V6J 3L3, Canada",2018,"Level3 ($1.000-$10.000)",9
389901,">60 Months",181936,0,"33RD AVENUE","VICTORIA STREET","Vancouver","Collisions with Other Vehicles",2006,"WF",2012-06-20,49.2399866,-123.0653505,"E 33rd Ave & Victoria Dr, Vancouver, BC V5P 3T6, Canada",2012,"Level1 (<$200)",6
389901,">60 Months",185219,3000,"16TH AVE","GRANVILLE ST","Vancouver","Collisions with Objects",2006,"WF",2012-11-15,49.2570659,-123.1388013,"Granville St & W 16th Ave, Vancouver, BC V6H 1S5, Canada",2012,"Level3 ($1.000-$10.000)",6
389902,">60 Months",248880,0,NA,"Central Blvd","Burnaby","Collisions with Other Vehicles",2009,"NOV",2019-06-17,49.2234568,-122.986291,"5368 Grimmer St, Burnaby, BC V5H 2H2, Canada",2019,"Level1 (<$200)",10
389904,">60 Months",244818,0,"Powell St","Clark Dr","Vancouver","Collisions with Other Vehicles",2009,"WF",2019-02-05,49.2830735,-123.0769795,"Clark Dr & Powell St, Vancouver, BC V5L, Canada",2019,"Level1 (<$200)",10
389907,">60 Months",186802,2512.49,"PENDER ST","MAIN ST","Vancouver","Collisions with Objects",2009,"NOV",2013-01-21,49.2803878,-123.0996944,"Main St & E Pender St, Vancouver, BC V6A 2V2, Canada",2013,"Level3 ($1.000-$10.000)",4
389907,">60 Months",199678,915.1,"Kingsway","Willingdon Ave","Burnaby","Collisions with Other Vehicles",2007,"NOV",2014-08-07,49.2302262,-123.0049275,"Willingdon Ave & Kingsway, Burnaby, BC V5H 2A6, Canada",2014,"Level2 ($200-$1.000)",7
389907,">60 Months",208994,0,"Edmonds Station Loop","18th Ave","Burnaby","Collisions with Other Vehicles",2009,"NOV",2015-08-27,49.2122409,-122.9591911,"Edmonds Station, Burnaby, BC V3N 4X8, Canada",2015,"Level1 (<$200)",6
389907,">60 Months",244219,2218.14,NA,"29th Ave Stn","Vancouver","Collisions with Objects (at G/C)",2008,"NOV",2019-01-18,49.2442071,-123.0459788,"29th Avenue, 2790 E 29th Ave, Vancouver, BC V5R 1V8, Canada",2019,"Level3 ($1.000-$10.000)",11
389909,">60 Months",123358,0,"BOUNDARY","HASTINGS","Burnaby","Collisions with Other Vehicles",NA,NA,2011-01-04,49.2811438,-123.0236986,"Hastings St & Boundary Rd, Vancouver, BC V5K 2B1, Canada",2011,"Level1 (<$200)",NA
389909,">60 Months",170569,0,"B/W MAPLE & EAST BLVD","41 AVE","Vancouver","Collisions with Objects",NA,NA,2011-01-18,49.234539,-123.155008,"East Blvd & W 41st Ave, Vancouver, BC V6M, Canada",2011,"Level1 (<$200)",NA
389909,">60 Months",170220,0,"B/W MAPLE & EAST BLVD","41 AVE","Vancouver","Collisions with Other Vehicles",NA,NA,2011-01-18,49.234539,-123.155008,"East Blvd & W 41st Ave, Vancouver, BC V6M, Canada",2011,"Level1 (<$200)",NA
389909,">60 Months",178187,197.83,"WATERFRONT STN","CORDOVA","Vancouver","Collisions with Objects",NA,NA,2011-06-14,49.2859524,-123.1115642,"Waterfront Station, 601 W Cordova St, Vancouver, BC V6B 1G1, Canada",2011,"Level1 (<$200)",NA
389909,">60 Months",184018,1545.4,NA,"METROTOWN","Burnaby","Collisions with Objects",2007,"NOV",2012-09-21,49.2234568,-122.986291,"5368 Grimmer St, Burnaby, BC V5H 2H2, Canada",2012,"Level3 ($1.000-$10.000)",5
389909,">60 Months",185198,0,"CHARLSE","RUPERTY ST","Vancouver","Collisions with Other Vehicles",2007,"NOV",2012-11-13,49.2732552,-123.0336388,"Rupert St & Charles St, Vancouver, BC V5K 5E1, Canada",2012,"Level1 (<$200)",5
389909,">60 Months",205277,0,"Joyce Station Loop","Joyce Station Loop","Vancouver","Collisions with Other Vehicles",2000,"WF",2015-04-07,49.2383732,-123.0317578,"Joyce–Collingwood Station, Vancouver, BC V5R, Canada",2015,"Level1 (<$200)",15
389909,">60 Months",213308,1264.16,"Price St","Smith Ave","Burnaby","Collisions with Other Vehicles",2009,"NOV",2016-02-01,49.2402427,-123.0198353,"Smith Ave & Price St, Burnaby, BC V5G 2K9, Canada",2016,"Level3 ($1.000-$10.000)",7
389909,">60 Months",223144,113.89,"Bell Ave","Lougheed Hwy","Burnaby","Collisions with Objects",2009,"NOV",2017-01-16,49.2512867,-122.9043181,"Bell Ave & Lougheed Hwy, Burnaby, BC V3J, Canada",2017,"Level1 (<$200)",8
389909,">60 Months",223999,0,"Beta Ave","Brentlawn Dr","Burnaby","Collisions with Other Vehicles",1996,"WF",2017-02-08,49.2683436,-122.9971288,"Brentlawn Dr & Beta Ave, Burnaby, BC V5C 3V4, Canada",2017,"Level1 (<$200)",21
389909,">60 Months",249060,1369.03,"Noel Dr","Beaverbrook Cres","Burnaby","Collisions with Objects",2016,"WF",2019-06-24,49.2550829,-122.9037912,"Beaverbrook Crescent & Noel Dr, Burnaby, BC V3J 7Y2, Canada",2019,"Level3 ($1.000-$10.000)",3
389909,">60 Months",250415,1098.62,"Broadway St","7000 Blk","Burnaby","Collisions with Other Vehicles",2009,"NOV",2019-08-08,49.2618119,-122.9587503,"7000 Broadway, Burnaby, BC V5A 1R7, Canada",2019,"Level3 ($1.000-$10.000)",10
389909,">60 Months",255720,0,NA,"22nd Ave Stn","Burnaby","Collisions with Other Vehicles",2009,"NOV",2020-01-23,49.2442071,-123.0459788,"29th Avenue, 2790 E 29th Ave, Vancouver, BC V5R 1V8, Canada",2020,"Level1 (<$200)",11
389909,">60 Months",256920,0,"Hastings St","Holdom Ave","Burnaby","Collisions with Objects",2016,"WF",2020-03-11,49.2803453,-122.9809395,"Holdom Ave & Hastings St, Burnaby, BC V5B 3T9, Canada",2020,"Level1 (<$200)",4
389910,">60 Months",210213,272.97,"6th St","Edmonds St","Burnaby","Collisions with Objects",2009,"NOV",2015-10-07,49.2262071,-122.9370465,"Edmonds St & 6th St, Burnaby, BC V5E 2E8, Canada",2015,"Level2 ($200-$1.000)",6
389911,">60 Months",178951,715.73,"YEW","CORNWALL","Vancouver","Collisions with Objects",NA,NA,2011-08-09,49.2725806,-123.1549761,"Yew St & Cornwall Ave, Vancouver, BC V6K 3E4, Canada",2011,"Level2 ($200-$1.000)",NA
389911,">60 Months",208408,0,"Abbott St","W Cordova St","Vancouver","Collisions with Other Vehicles",2008,"WF",2015-08-04,49.282952,-123.1067515,"Abbott St & W Cordova St, Vancouver, BC V6B 1C9, Canada",2015,"Level1 (<$200)",7
389911,">60 Months",237057,0,"E Cordova St","Main St","Vancouver","Collisions with Other Vehicles",2009,"WF",2018-05-11,49.2822863,-123.0996086,"Main St & E Cordova St, Vancouver, BC V6A 2S7, Canada",2018,"Level1 (<$200)",9
389911,">60 Months",243053,413.91,"E 13th Ave","Fraser St","Vancouver","Collisions with Objects",2007,"WF",2018-12-06,49.2588179,-123.089171,"E 13th Ave & Fraser St, Vancouver, BC V5T 3V8, Canada",2018,"Level2 ($200-$1.000)",11
389911,">60 Months",244620,0,"Carrall St","W Hastings St","Vancouver","Collisions with Other Vehicles",2007,"WF",2019-01-30,49.281494,-123.1043349,"Carrall St & W Hastings St, Vancouver, BC V6A 1M9, Canada",2019,"Level1 (<$200)",12
389912,">60 Months",228839,0,"Dunbar St","W 41 Ave","Vancouver","Collisions with Objects (at G/C)",2000,"WF",2017-07-18,49.2347729,-123.1852952,"Dunbar St & W 41st Ave, Vancouver, BC V6N 3E7, Canada",2017,"Level1 (<$200)",17
389912,">60 Months",234883,56.96,"Ontario St","E 49th Ave","Vancouver","Collisions with Other Vehicles",2012,"WF",2018-02-20,49.2257397,-123.105945,"E 49th Ave & Ontario St, Vancouver, BC V5Y 2Z6, Canada",2018,"Level1 (<$200)",6
